Idade,Campanha,Estado_civil,Educacao,Inadimplencia,conta_corrente,Casa_Propria,Emprestimo,Contato,dia,mes,duracao,campanha,dias_anterior,Anterior,Res_anterior,Sucesso
57,"gerencia","divorciado","primeiro","nao",179,"sim","nao","celular",15,"mai",67,1,368,2,"fracassou","nao"
37,"manufatura","casado","primeiro","nao",543,"sim","nao","outro",21,"mai",281,1,-1,0,"desconhecido","nao"
50,"manufatura","casado","segundo","nao",253,"sim","sim","celular",5,"mai",475,2,-1,0,"desconhecido","nao"
60,"aposentado","casado","primeiro","nao",71188,"nao","nao","celular",6,"oct",205,1,-1,0,"desconhecido","nao"
51,"gestao","casado","superior","nao",5108,"sim","nao","celular",8,"oct",272,1,102,8,"outro","nao"
48,"manufatura","casado","segundo","nao",1738,"sim","nao","celular",15,"abr",349,1,-1,0,"desconhecido","nao"
42,"manufatura","casado","primeiro","nao",-97,"sim","nao","celular",3,"fev",216,4,271,5,"fracassou","nao"
36,"manufatura","casado","segundo","nao",199,"sim","nao","celular",9,"jul",183,1,-1,0,"desconhecido","nao"
43,"gestao","casado","superior","nao",489,"sim","nao","celular",8,"mai",130,1,172,2,"outro","nao"
31,"gerencia","casado","primeiro","nao",355,"sim","sim","outro",4,"jun",61,6,-1,0,"desconhecido","nao"
49,"tecnico","solteiro","segundo","nao",-97,"sim","nao","outro",6,"jun",92,2,-1,0,"desconhecido","nao"
35,"gestao","divorciado","superior","nao",473,"nao","sim","celular",5,"ago",37,2,-1,0,"desconhecido","nao"
44,"empreendedor","casado","segundo","nao",6649,"sim","nao","celular",19,"nov",354,2,-1,0,"desconhecido","nao"
34,"autonomo","casado","superior","nao",263,"nao","nao","celular",4,"mai",203,1,78,8,"outro","nao"
46,"manufatura","casado","segundo","nao",781,"nao","nao","outro",13,"mai",152,1,-1,0,"desconhecido","nao"
49,"manufatura","casado","primeiro","nao",1032,"sim","nao","outro",2,"jun",41,5,-1,0,"desconhecido","nao"
32,"manufatura","casado","segundo","nao",119,"nao","nao","celular",4,"mai",20,5,-1,0,"desconhecido","nao"
35,"gestao","divorciado","superior","nao",434,"sim","nao","celular",11,"mai",277,1,271,2,"sucesso","nao"
51,"gerencia","casado","segundo","nao",2967,"nao","nao","outro",17,"jun",83,2,-1,0,"desconhecido","nao"
57,"aposentado","divorciado","segundo","nao",-331,"sim","nao","outro",6,"mai",531,1,-1,0,"desconhecido","nao"
59,"gestao","casado","superior","nao",1585,"nao","nao","telefone",28,"ago",91,5,-1,0,"desconhecido","nao"
40,"servicos","divorciado","desconhecido","nao",4384,"sim","nao","outro",5,"mai",315,1,-1,0,"desconhecido","nao"
49,"gestao","solteiro","superior","nao",588,"nao","nao","celular",28,"ago",70,9,-1,0,"desconhecido","nao"
51,"gestao","casado","segundo","nao",3180,"sim","nao","celular",9,"jul",384,1,-1,0,"desconhecido","nao"
35,"gerencia","casado","segundo","sim",0,"nao","sim","outro",4,"jul",105,3,-1,0,"desconhecido","nao"
29,"autonomo","casado","segundo","nao",-76,"sim","nao","outro",27,"mai",305,2,-1,0,"desconhecido","nao"
32,"servicos","solteiro","segundo","nao",152,"sim","nao","celular",25,"mai",158,2,-1,0,"desconhecido","sim"
37,"domestica","divorciado","segundo","nao",1040,"sim","nao","celular",13,"mai",199,1,173,2,"fracassou","nao"
49,"desempregado","casado","primeiro","nao",-384,"sim","nao","outro",27,"mai",25,1,-1,0,"desconhecido","nao"
45,"tecnico","casado","desconhecido","nao",473,"sim","nao","outro",27,"mai",147,1,-1,0,"desconhecido","nao"
34,"tecnico","solteiro","segundo","nao",475,"sim","nao","celular",29,"jul",538,8,-1,0,"desconhecido","nao"
53,"tecnico","casado","segundo","nao",0,"nao","nao","celular",22,"ago",77,9,-1,0,"desconhecido","nao"
42,"empreendedor","casado","primeiro","nao",149,"nao","nao","celular",20,"ago",94,2,-1,0,"desconhecido","nao"
43,"tecnico","casado","segundo","nao",3285,"sim","nao","outro",13,"mai",1721,2,-1,0,"desconhecido","sim"
52,"aposentado","casado","segundo","nao",424,"nao","nao","celular",19,"nov",143,1,154,3,"fracassou","nao"
34,"manufatura","solteiro","segundo","nao",79,"nao","sim","celular",20,"nov",104,1,-1,0,"desconhecido","nao"
34,"tecnico","divorciado","superior","nao",674,"sim","nao","celular",7,"ago",587,2,-1,0,"desconhecido","sim"
27,"servicos","casado","segundo","nao",0,"sim","nao","celular",22,"jul",1608,13,-1,0,"desconhecido","sim"
43,"desempregado","casado","superior","nao",58,"sim","nao","celular",9,"fev",48,4,-1,0,"desconhecido","nao"
41,"tecnico","casado","superior","nao",532,"sim","nao","celular",9,"jul",74,1,-1,0,"desconhecido","nao"
72,"aposentado","casado","segundo","nao",4130,"nao","nao","celular",12,"nov",427,1,-1,0,"desconhecido","nao"
35,"manufatura","casado","primeiro","nao",422,"sim","nao","celular",14,"mai",73,1,-1,0,"desconhecido","nao"
41,"gestao","casado","superior","nao",437,"sim","nao","outro",3,"jun",14,21,-1,0,"desconhecido","nao"
36,"manufatura","divorciado","primeiro","nao",-308,"sim","nao","celular",12,"mai",725,1,-1,0,"desconhecido","sim"
51,"domestica","casado","primeiro","nao",30,"sim","nao","celular",14,"jul",333,2,-1,0,"desconhecido","nao"
37,"autonomo","casado","superior","nao",137,"nao","nao","celular",13,"ago",244,6,-1,0,"desconhecido","nao"
42,"gerencia","solteiro","segundo","nao",-247,"sim","sim","telefone",21,"oct",519,1,166,1,"outro","sim"
26,"gerencia","solteiro","segundo","nao",321,"sim","nao","celular",22,"jul",242,7,-1,0,"desconhecido","nao"
23,"servicos","solteiro","segundo","nao",250,"sim","nao","celular",18,"mai",222,1,-1,0,"desconhecido","nao"
50,"gestao","casado","superior","nao",-470,"sim","nao","celular",19,"nov",130,2,160,1,"fracassou","nao"
37,"manufatura","casado","segundo","nao",140,"sim","sim","celular",7,"mai",490,1,-1,0,"desconhecido","nao"
35,"gestao","casado","superior","nao",2793,"nao","nao","celular",20,"nov",258,2,-1,0,"desconhecido","nao"
37,"gestao","casado","superior","nao",410,"nao","nao","celular",29,"jan",337,2,-1,0,"desconhecido","nao"
79,"aposentado","divorciado","desconhecido","nao",2628,"nao","nao","telefone",8,"jul",220,7,450,2,"fracassou","nao"
39,"tecnico","casado","segundo","nao",116,"nao","nao","celular",24,"ago",79,2,94,2,"sucesso","nao"
47,"servicos","casado","segundo","nao",0,"sim","nao","telefone",9,"jul",250,1,-1,0,"desconhecido","nao"
44,"manufatura","casado","segundo","nao",878,"sim","nao","celular",2,"jun",130,1,-1,0,"desconhecido","nao"
36,"gestao","solteiro","superior","nao",2944,"nao","nao","celular",18,"ago",882,8,-1,0,"desconhecido","sim"
33,"manufatura","solteiro","segundo","nao",3975,"sim","sim","celular",17,"abr",515,1,150,1,"outro","nao"
42,"servicos","casado","segundo","nao",96,"sim","nao","celular",5,"mai",238,3,340,2,"fracassou","nao"
35,"tecnico","solteiro","superior","nao",2288,"nao","nao","telefone",28,"mai",32,2,-1,0,"desconhecido","nao"
31,"manufatura","casado","segundo","nao",472,"sim","nao","outro",13,"mai",907,2,-1,0,"desconhecido","nao"
58,"servicos","casado","primeiro","nao",65,"nao","nao","outro",27,"jun",162,1,-1,0,"desconhecido","nao"
46,"gestao","casado","superior","nao",0,"nao","nao","outro",7,"mai",70,2,-1,0,"desconhecido","nao"
41,"gerencia","solteiro","segundo","nao",400,"sim","nao","outro",4,"jun",99,6,-1,0,"desconhecido","nao"
58,"tecnico","casado","segundo","nao",7495,"sim","nao","outro",13,"mai",325,1,-1,0,"desconhecido","nao"
33,"manufatura","casado","segundo","nao",137,"nao","sim","celular",18,"jul",305,12,-1,0,"desconhecido","nao"
31,"desempregado","casado","segundo","nao",24,"sim","nao","celular",19,"nov",631,1,-1,0,"desconhecido","nao"
55,"tecnico","divorciado","segundo","nao",3450,"nao","nao","celular",10,"fev",169,1,183,1,"fracassou","sim"
38,"tecnico","solteiro","segundo","nao",311,"sim","nao","celular",28,"mai",61,2,-1,0,"desconhecido","nao"
55,"domestica","casado","segundo","nao",139,"nao","nao","celular",22,"ago",256,2,-1,0,"desconhecido","nao"
47,"gestao","solteiro","superior","nao",0,"nao","nao","outro",11,"jun",58,3,-1,0,"desconhecido","nao"
51,"domestica","casado","primeiro","nao",492,"sim","nao","outro",20,"mai",142,3,-1,0,"desconhecido","nao"
46,"gestao","solteiro","superior","nao",334,"sim","nao","telefone",4,"mai",36,6,90,2,"outro","nao"
61,"gestao","casado","superior","nao",997,"nao","nao","celular",10,"mar",106,1,-1,0,"desconhecido","sim"
47,"gestao","solteiro","superior","nao",440,"nao","nao","celular",21,"ago",71,4,-1,0,"desconhecido","nao"
34,"tecnico","casado","segundo","nao",47,"nao","nao","celular",25,"ago",132,6,-1,0,"desconhecido","nao"
34,"manufatura","casado","segundo","nao",1298,"sim","nao","outro",20,"mai",120,1,-1,0,"desconhecido","nao"
41,"gestao","divorciado","superior","nao",3355,"nao","nao","celular",14,"oct",181,2,500,1,"fracassou","nao"
36,"manufatura","divorciado","segundo","nao",-11,"nao","nao","outro",5,"jun",152,2,-1,0,"desconhecido","nao"
26,"manufatura","solteiro","segundo","nao",396,"sim","nao","outro",28,"mai",302,1,-1,0,"desconhecido","nao"
35,"gestao","casado","superior","nao",8,"nao","nao","celular",23,"abr",93,3,-1,0,"desconhecido","sim"
36,"manufatura","casado","segundo","nao",1409,"nao","nao","outro",17,"jun",235,2,-1,0,"desconhecido","nao"
26,"gestao","solteiro","superior","nao",170,"nao","nao","celular",15,"jun",129,1,-1,0,"desconhecido","sim"
58,"gestao","casado","primeiro","nao",2769,"sim","nao","celular",11,"jul",94,2,-1,0,"desconhecido","nao"
50,"manufatura","casado","segundo","nao",2320,"sim","nao","celular",7,"abr",310,1,-1,0,"desconhecido","nao"
61,"aposentado","casado","segundo","nao",76,"sim","nao","celular",15,"jul",195,7,-1,0,"desconhecido","nao"
28,"tecnico","solteiro","segundo","nao",2034,"sim","nao","outro",21,"mai",196,1,-1,0,"desconhecido","nao"
49,"manufatura","solteiro","primeiro","nao",3018,"sim","nao","outro",15,"mai",93,1,-1,0,"desconhecido","nao"
74,"aposentado","casado","segundo","nao",921,"nao","nao","telefone",17,"abr",394,2,-1,0,"desconhecido","sim"
53,"manufatura","casado","segundo","nao",483,"sim","nao","celular",3,"fev",288,3,-1,0,"desconhecido","nao"
46,"autonomo","casado","segundo","nao",390,"sim","nao","celular",31,"jul",208,2,-1,0,"desconhecido","nao"
47,"gestao","casado","superior","nao",0,"nao","nao","celular",27,"oct",508,1,-1,0,"desconhecido","sim"
42,"manufatura","solteiro","primeiro","nao",92,"nao","nao","celular",30,"jul",86,2,-1,0,"desconhecido","nao"
56,"servicos","casado","segundo","nao",22196,"sim","nao","celular",21,"nov",189,1,-1,0,"desconhecido","nao"
42,"tecnico","casado","segundo","nao",2,"nao","nao","outro",29,"mai",249,2,-1,0,"desconhecido","nao"
49,"domestica","casado","primeiro","nao",249,"sim","nao","celular",21,"nov",450,1,-1,0,"desconhecido","nao"
43,"desempregado","solteiro","desconhecido","nao",3274,"sim","nao","celular",22,"mai",680,1,95,1,"fracassou","nao"
39,"servicos","casado","segundo","nao",5731,"sim","nao","outro",20,"mai",175,2,-1,0,"desconhecido","nao"
66,"aposentado","casado","primeiro","nao",206,"nao","nao","celular",9,"fev",479,1,-1,0,"desconhecido","sim"
30,"tecnico","solteiro","superior","nao",2325,"nao","nao","celular",5,"abr",270,3,241,4,"outro","nao"
38,"gestao","solteiro","superior","nao",0,"nao","nao","celular",24,"jul",164,1,-1,0,"desconhecido","nao"
31,"manufatura","casado","segundo","nao",1664,"sim","nao","celular",20,"abr",158,1,182,1,"sucesso","nao"
32,"tecnico","casado","segundo","nao",3333,"nao","nao","celular",8,"ago",50,4,-1,0,"desconhecido","nao"
48,"tecnico","casado","segundo","nao",7020,"nao","nao","celular",6,"ago",80,2,-1,0,"desconhecido","nao"
34,"gerencia","casado","superior","nao",37,"nao","nao","celular",6,"fev",45,1,-1,0,"desconhecido","nao"
28,"student","solteiro","segundo","nao",28,"nao","nao","celular",29,"jan",220,2,-1,0,"desconhecido","nao"
40,"gerencia","solteiro","segundo","nao",1670,"sim","nao","outro",18,"jun",161,2,-1,0,"desconhecido","nao"
36,"empreendedor","casado","segundo","nao",134,"nao","nao","outro",20,"mai",98,1,-1,0,"desconhecido","nao"
52,"aposentado","casado","segundo","nao",603,"nao","sim","outro",9,"jun",79,1,-1,0,"desconhecido","nao"
46,"gerencia","casado","primeiro","nao",276,"sim","sim","outro",6,"mai",157,2,-1,0,"desconhecido","nao"
25,"tecnico","solteiro","segundo","nao",2157,"sim","nao","celular",21,"jul",339,1,-1,0,"desconhecido","nao"
52,"manufatura","casado","segundo","nao",161,"sim","nao","outro",13,"mai",274,2,-1,0,"desconhecido","nao"
40,"manufatura","casado","primeiro","nao",3658,"sim","nao","outro",14,"mai",977,1,-1,0,"desconhecido","nao"
26,"gestao","divorciado","superior","sim",-402,"nao","sim","outro",12,"mai",127,2,-1,0,"desconhecido","nao"
26,"manufatura","solteiro","primeiro","nao",3342,"sim","nao","outro",4,"jun",329,4,-1,0,"desconhecido","nao"
35,"autonomo","solteiro","segundo","nao",1732,"nao","nao","telefone",21,"nov",1441,3,-1,0,"desconhecido","nao"
40,"gerencia","solteiro","segundo","nao",263,"sim","nao","outro",6,"mai",231,1,-1,0,"desconhecido","nao"
31,"gestao","casado","superior","nao",623,"sim","nao","celular",13,"mai",96,2,349,5,"fracassou","nao"
32,"gerencia","casado","segundo","nao",3540,"sim","nao","celular",18,"mai",213,1,178,1,"fracassou","nao"
33,"gerencia","casado","segundo","nao",95,"sim","nao","celular",30,"abr",335,1,-1,0,"desconhecido","sim"
53,"servicos","divorciado","segundo","nao",765,"sim","nao","celular",14,"mai",959,3,174,7,"outro","sim"
46,"tecnico","divorciado","segundo","nao",-824,"sim","nao","celular",7,"ago",429,3,-1,0,"desconhecido","sim"
28,"gestao","solteiro","superior","nao",5549,"nao","nao","celular",28,"jul",383,6,-1,0,"desconhecido","nao"
31,"manufatura","casado","segundo","nao",191,"sim","nao","outro",2,"jun",40,1,-1,0,"desconhecido","nao"
44,"manufatura","casado","primeiro","nao",420,"sim","nao","outro",7,"mai",110,2,-1,0,"desconhecido","nao"
35,"gerencia","casado","segundo","nao",0,"nao","nao","outro",7,"mai",326,1,-1,0,"desconhecido","nao"
50,"tecnico","divorciado","desconhecido","nao",2706,"sim","nao","outro",28,"mai",179,3,-1,0,"desconhecido","nao"
32,"tecnico","casado","segundo","sim",4,"sim","sim","celular",25,"ago",132,8,-1,0,"desconhecido","nao"
51,"gerencia","casado","segundo","nao",423,"sim","sim","celular",16,"oct",95,1,-1,0,"desconhecido","nao"
51,"gestao","casado","superior","nao",-892,"sim","sim","celular",14,"ago",248,2,-1,0,"desconhecido","nao"
31,"manufatura","casado","desconhecido","nao",-120,"sim","nao","celular",3,"fev",100,3,201,2,"fracassou","nao"
41,"gerencia","divorciado","segundo","nao",-365,"sim","nao","outro",28,"mai",226,10,-1,0,"desconhecido","nao"
57,"tecnico","casado","superior","nao",27069,"nao","sim","outro",20,"jun",174,3,-1,0,"desconhecido","nao"
34,"gestao","solteiro","superior","nao",8038,"sim","nao","celular",20,"abr",29,3,152,1,"fracassou","nao"
47,"tecnico","casado","segundo","nao",-938,"sim","nao","outro",28,"mai",176,2,-1,0,"desconhecido","nao"
47,"gerencia","divorciado","segundo","nao",1139,"sim","nao","celular",11,"jul",106,2,-1,0,"desconhecido","nao"
36,"autonomo","casado","segundo","nao",189,"sim","nao","celular",19,"nov",136,1,120,1,"fracassou","nao"
29,"domestica","solteiro","superior","nao",19,"nao","nao","celular",5,"fev",110,2,64,2,"sucesso","sim"
39,"tecnico","casado","segundo","nao",3663,"nao","nao","celular",11,"ago",230,3,-1,0,"desconhecido","nao"
53,"manufatura","solteiro","desconhecido","nao",0,"nao","nao","outro",12,"mai",140,7,-1,0,"desconhecido","nao"
47,"manufatura","casado","segundo","sim",-614,"sim","nao","outro",26,"mai",118,2,-1,0,"desconhecido","nao"
51,"tecnico","divorciado","segundo","nao",2323,"sim","sim","celular",18,"ago",151,10,-1,0,"desconhecido","nao"
48,"manufatura","casado","segundo","nao",425,"sim","nao","telefone",9,"jul",693,2,-1,0,"desconhecido","nao"
32,"tecnico","casado","segundo","nao",5122,"nao","nao","celular",13,"ago",31,1,-1,0,"desconhecido","nao"
36,"gestao","divorciado","superior","nao",608,"nao","nao","celular",26,"ago",125,2,-1,0,"desconhecido","nao"
50,"desconhecido","casado","primeiro","nao",341,"sim","sim","celular",20,"abr",670,4,340,2,"sucesso","sim"
39,"gerencia","casado","segundo","nao",607,"sim","nao","celular",12,"mai",454,2,364,3,"fracassou","sim"
31,"manufatura","casado","segundo","nao",1495,"sim","sim","outro",23,"mai",159,3,-1,0,"desconhecido","nao"
49,"gerencia","casado","segundo","nao",381,"nao","nao","celular",5,"ago",504,2,-1,0,"desconhecido","nao"
33,"desempregado","divorciado","segundo","nao",385,"nao","nao","telefone",27,"ago",29,28,-1,0,"desconhecido","nao"
26,"gestao","solteiro","superior","nao",1274,"sim","nao","celular",1,"jun",190,1,84,1,"fracassou","nao"
27,"manufatura","casado","segundo","nao",362,"sim","nao","outro",14,"mai",332,2,-1,0,"desconhecido","nao"
51,"manufatura","casado","primeiro","nao",377,"sim","nao","telefone",3,"fev",143,4,272,1,"fracassou","nao"
26,"gerencia","solteiro","segundo","nao",802,"nao","nao","celular",30,"jan",77,1,2,2,"outro","nao"
45,"gerencia","casado","segundo","nao",194,"nao","nao","celular",31,"jul",517,4,-1,0,"desconhecido","nao"
54,"tecnico","casado","segundo","nao",-315,"nao","sim","celular",10,"jul",2029,1,-1,0,"desconhecido","sim"
49,"tecnico","casado","superior","nao",1843,"sim","nao","celular",25,"mai",269,1,-1,0,"desconhecido","nao"
47,"tecnico","casado","segundo","nao",-9,"nao","nao","celular",14,"ago",457,2,-1,0,"desconhecido","nao"
42,"domestica","casado","primeiro","nao",83,"nao","sim","celular",7,"ago",184,1,-1,0,"desconhecido","nao"
50,"empreendedor","casado","superior","nao",433,"sim","nao","celular",18,"mai",47,4,-1,0,"desconhecido","nao"
37,"gerencia","casado","segundo","nao",-107,"sim","nao","outro",28,"mai",158,2,-1,0,"desconhecido","nao"
54,"manufatura","casado","primeiro","nao",4503,"nao","nao","telefone",21,"nov",168,3,-1,0,"desconhecido","nao"
40,"servicos","casado","segundo","nao",51,"sim","nao","celular",11,"mai",50,1,-1,0,"desconhecido","nao"
50,"servicos","casado","segundo","nao",961,"nao","sim","celular",14,"ago",757,4,-1,0,"desconhecido","nao"
57,"aposentado","casado","segundo","nao",49,"sim","sim","celular",25,"ago",93,4,-1,0,"desconhecido","nao"
33,"tecnico","casado","segundo","nao",3470,"nao","nao","celular",11,"ago",285,2,-1,0,"desconhecido","nao"
49,"tecnico","casado","segundo","nao",-147,"sim","nao","celular",20,"abr",390,1,-1,0,"desconhecido","nao"
35,"servicos","casado","segundo","nao",0,"sim","nao","celular",18,"mai",146,2,-1,0,"desconhecido","nao"
28,"manufatura","solteiro","segundo","nao",0,"sim","nao","outro",28,"mai",386,1,-1,0,"desconhecido","nao"
58,"gestao","casado","superior","nao",172,"nao","nao","celular",19,"ago",145,7,-1,0,"desconhecido","nao"
31,"gerencia","solteiro","segundo","nao",-407,"nao","sim","celular",7,"jul",230,1,-1,0,"desconhecido","nao"
36,"gestao","divorciado","superior","nao",649,"nao","nao","celular",16,"jul",237,2,91,1,"fracassou","nao"
49,"manufatura","solteiro","primeiro","nao",1040,"nao","nao","celular",8,"jul",474,2,-1,0,"desconhecido","nao"
30,"desempregado","casado","segundo","nao",142,"sim","nao","outro",20,"mai",350,4,-1,0,"desconhecido","nao"
