Country or Area,Year,Scope,Value,Value Footnotes
Sri Lanka,1971,Colombo,5.587054099,108
Sri Lanka,1970,Colombo,5.441373337,108
Sri Lanka,1969,Colombo,5.138199858,108
Sudan,1996,Not applicable,8191.636364,"1,38"
Sudan,1995,Not applicable,3481.818182,"1,38"
Sudan,1994,Not applicable,2067.781818,"1,38"
Sudan,1993,Not applicable,953.2363636,"1,38"
Sudan,1992,Not applicable,473.3818182,"1,38"
Sudan,1991,Not applicable,221.8181818,"1,38"
Sudan,1990,Not applicable,100,"1,38"
Sudan,1989,Not applicable,59.30909091,"1,38"
Sudan,1988,Not applicable,34.31272727,"1,38"
Sudan,1987,Not applicable,22.63272727,"1,38"
Sudan,1986,Not applicable,17.97818182,"1,38"
Sudan,1985,Not applicable,13.85454546,"1,38"
Sudan,1984,Not applicable,9.527272727,"1,38"
Sudan,1983,Not applicable,7.098181818,"1,38"
Sudan,1982,Not applicable,5.44,"1,38"
Sudan,1981,Not applicable,4.283636364,"1,38"
Sudan,1980,Not applicable,3.483636364,"1,38"
Sudan,1979,Not applicable,2.770909091,"1,38"
Sudan,1978,Not applicable,2.065454546,"1,38"
Sudan,1977,Not applicable,1.767272727,"1,38"
Sudan,1976,Not applicable,1.512727273,"1,38"
Sudan,1975,Not applicable,1.490909091,"1,38"
Sudan,1974,Not applicable,1.2,"1,38"
Sudan,1973,Not applicable,0.945454546,"1,38"
Sudan,1972,Not applicable,0.814545455,"1,38"
Sudan,1971,Not applicable,0.727272727,"1,38"
Sudan,1970,Not applicable,0.72,"1,38"
Suriname,2008,Paramaribo,232.7536232,9
Suriname,2007,Paramaribo,202.9951691,9
Suriname,2006,Paramaribo,190.7246377,9
Suriname,2005,Paramaribo,171.4009662,9
Suriname,2004,Paramaribo,156.9371981,"9,45"
Suriname,2002,Paramaribo,115.942029,9
Suriname,2001,Paramaribo,100,"4,9"
Suriname,2000,Paramaribo,77.41656767,"9,119"
Suriname,1999,Paramaribo,45.26526819,9
Suriname,1998,Paramaribo,22.76284401,9
Suriname,1997,Paramaribo,19.12414803,9
Suriname,1996,Paramaribo,17.84882819,9
Suriname,1995,Paramaribo,17.99233199,9
Suriname,1994,Paramaribo,5.35675186,9
Suriname,1993,Paramaribo,1.143434222,9
Suriname,1992,Paramaribo,0.469547254,9
Suriname,1991,Paramaribo,0.326841403,9
Suriname,1990,Paramaribo,0.259462282,9
Suriname,1989,Paramaribo,0.213117192,9
Suriname,1988,Paramaribo,0.211521287,9
Suriname,1987,Paramaribo,0.197094303,9
Suriname,1986,Paramaribo,0.128502294,9
Suriname,1985,Paramaribo,0.108266215,9
Suriname,1984,Paramaribo,0.097637486,9
Suriname,1983,Paramaribo,0.094158412,9
Suriname,1982,Paramaribo,0.090190992,9
Suriname,1981,Paramaribo,0.084072291,9
Suriname,1980,Paramaribo,0.07733757,9
Suriname,1979,Paramaribo,0.068314322,9
Suriname,1978,Paramaribo,0.059948586,9
Suriname,1977,Paramaribo,0.055515161,9
Suriname,1976,Paramaribo,0.051011517,9
Suriname,1975,Paramaribo,0.046667463,9
Suriname,1974,Paramaribo,0.043415008,9
Suriname,1973,Paramaribo,0.037439938,9
Suriname,1972,Paramaribo,0.033402298,9
Suriname,1971,Paramaribo,0.032607537,9
Suriname,1970,Paramaribo,0.032802237,9
Swaziland,2008,Not applicable,179.8030912,
Swaziland,2007,Not applicable,159.1745436,4
Swaziland,2006,Not applicable,147.2689227,
Swaziland,2005,Not applicable,139.8657912,
Swaziland,2004,Not applicable,133.465618,
Swaziland,2003,Not applicable,129.049715,
Swaziland,2002,Not applicable,120.2467711,
Swaziland,2001,Not applicable,107.655675,
Swaziland,2000,Not applicable,100,
Swaziland,1999,Not applicable,90.98780576,
Swaziland,1998,Not applicable,85.94415182,
Swaziland,1997,Not applicable,79.9480482,
Swaziland,1996,Not applicable,74.06739303,4
Swaziland,1995,Not applicable,69.07133811,
Swaziland,1994,Not applicable,61.52786294,
Swaziland,1993,Not applicable,54.05985683,
Swaziland,1992,Not applicable,48.5643374,
Swaziland,1991,Not applicable,44.89379696,
Swaziland,1991,Mbabane-Manzini,39.76260875,38
Swaziland,1990,Mbabane-Manzini,35.75669641,38
Swaziland,1990,Not applicable,40.43769226,
Swaziland,1989,Not applicable,36.42411065,
Swaziland,1989,Mbabane-Manzini,31.68851601,"4,38"
Swaziland,1988,Mbabane-Manzini,29.45256522,38
Swaziland,1987,Mbabane-Manzini,26.35364593,38
Swaziland,1986,Mbabane-Manzini,23.42154217,38
Swaziland,1985,Mbabane-Manzini,20.68833385,38
Swaziland,1984,Mbabane-Manzini,17.51242278,38
Swaziland,1983,Mbabane-Manzini,15.4785565,38
Swaziland,1982,Mbabane-Manzini,13.877769,38
Swaziland,1981,Mbabane-Manzini,12.48550091,38
Swaziland,1980,Mbabane-Manzini,10.42276271,38
Swaziland,1979,Mbabane-Manzini,8.700071547,38
Swaziland,1978,Mbabane-Manzini,7.609354613,38
Swaziland,1977,Mbabane-Manzini,7.01266829,38
Swaziland,1976,Mbabane-Manzini,5.979695193,38
Swaziland,1975,Mbabane-Manzini,5.588320293,38
Swaziland,1974,Mbabane-Manzini,4.933890133,38
Swaziland,1973,Mbabane-Manzini,4.144724351,38
Swaziland,1972,Mbabane-Manzini,3.702021595,38
Swaziland,1971,Mbabane-Manzini,3.605781865,38
Swaziland,1970,Mbabane-Manzini,3.493502181,38
Swaziland,1969,Mbabane-Manzini,3.397262452,38
Sweden,2008,Not applicable,115.2223926,
Sweden,2007,Not applicable,111.3918712,
Sweden,2006,Not applicable,108.9800614,
Sweden,2005,Not applicable,107.5191718,
Sweden,2004,Not applicable,107.0322086,
Sweden,2003,Not applicable,106.6372699,
Sweden,2002,Not applicable,104.6203988,
Sweden,2001,Not applicable,102.4118098,
Sweden,2000,Not applicable,100.0038344,
Sweden,1999,Not applicable,99.1142638,
Sweden,1998,Not applicable,98.65797546,
Sweden,1997,Not applicable,98.92254601,
Sweden,1996,Not applicable,98.27453988,
Sweden,1995,Not applicable,97.75306749,
Sweden,1994,Not applicable,95.41027607,
Sweden,1993,Not applicable,93.40490798,
Sweden,1992,Not applicable,89.18711656,
Sweden,1991,Not applicable,87.11656442,
Sweden,1990,Not applicable,79.60122699,
Sweden,1989,Not applicable,72.12423313,
Sweden,1988,Not applicable,67.75306749,
Sweden,1987,Not applicable,64.03374233,
Sweden,1986,Not applicable,61.46472393,
Sweden,1985,Not applicable,58.93404908,
Sweden,1984,Not applicable,54.90797546,
Sweden,1983,Not applicable,50.80521472,
Sweden,1982,Not applicable,46.66411043,
Sweden,1981,Not applicable,42.98312883,
Sweden,1980,Not applicable,38.34355828,4
Sweden,1979,Not applicable,33.72234768,
Sweden,1978,Not applicable,31.45471788,
Sweden,1977,Not applicable,28.59617479,
Sweden,1976,Not applicable,25.667125,
Sweden,1975,Not applicable,23.27459763,
Sweden,1974,Not applicable,21.20102914,
Sweden,1973,Not applicable,19.28929031,
Sweden,1972,Not applicable,18.07523207,
Sweden,1971,Not applicable,17.05053469,
Sweden,1970,Not applicable,15.876766,
Sweden,1969,Not applicable,14.8359528,
Switzerland,2008,Not applicable,108.7661017,70
Switzerland,2007,Not applicable,106.1439681,70
Switzerland,2006,Not applicable,105.4097707,"4,70"
Switzerland,2005,Not applicable,104.3868395,70
Switzerland,2004,Not applicable,103.0907278,70
Switzerland,2003,Not applicable,102.2931206,70
Switzerland,2002,Not applicable,101.6949153,70
Switzerland,2001,Not applicable,100.997009,70
Switzerland,2000,Not applicable,100,"4,70"
Switzerland,1999,Not applicable,98.4962406,70
Switzerland,1998,Not applicable,97.7443609,70
Switzerland,1997,Not applicable,97.65037594,70
Switzerland,1996,Not applicable,97.18045113,70
Switzerland,1995,Not applicable,96.42857143,70
Switzerland,1994,Not applicable,94.73684211,70
Switzerland,1993,Not applicable,93.89097744,70
Switzerland,1992,Not applicable,90.88345865,70
Switzerland,1991,Not applicable,87.40601504,70
Switzerland,1990,Not applicable,82.51879699,"13,70"
Switzerland,1989,Not applicable,94.87706603,70
Switzerland,1988,Not applicable,91.97434422,70
Switzerland,1987,Not applicable,90.28040457,70
Switzerland,1986,Not applicable,88.99761533,70
Switzerland,1985,Not applicable,88.33977469,70
Switzerland,1984,Not applicable,85.40416084,70
Switzerland,1983,Not applicable,82.97015048,"4,70"
Switzerland,1982,Not applicable,80.59444776,70
Switzerland,1981,Not applicable,76.30750905,70
Switzerland,1980,Not applicable,71.62485292,70
Switzerland,1979,Not applicable,68.85483099,70
Switzerland,1978,Not applicable,66.48052647,"4,70"
Switzerland,1977,Not applicable,65.75731338,70
Switzerland,1976,Not applicable,64.93583593,70
Switzerland,1975,Not applicable,63.84053268,70
Switzerland,1974,Not applicable,59.81138141,70
Switzerland,1973,Not applicable,54.49133702,70
Switzerland,1972,Not applicable,50.11012399,70
Switzerland,1971,Not applicable,46.98068612,70
Switzerland,1970,Not applicable,44.08595608,70
Switzerland,1969,Not applicable,42.56035512,70
Syrian Arab Republic,2008,Not applicable,161.36912,
Syrian Arab Republic,2007,Not applicable,140.137624,
Syrian Arab Republic,2006,Not applicable,134.104564,4
Syrian Arab Republic,2005,Not applicable,121.88,
Syrian Arab Republic,2004,Not applicable,113.45,
Syrian Arab Republic,2003,Not applicable,108.81,4
Syrian Arab Republic,2002,Not applicable,101.4215418,
Syrian Arab Republic,2001,Not applicable,100.3827228,
Syrian Arab Republic,2000,Not applicable,100,
Syrian Arab Republic,1999,Not applicable,100.7654456,
Syrian Arab Republic,1998,Not applicable,102.788409,
Syrian Arab Republic,1997,Not applicable,103.3351558,
Syrian Arab Republic,1996,Not applicable,101.1481684,
Syrian Arab Republic,1995,Not applicable,92.94696556,
Syrian Arab Republic,1994,Not applicable,84.19901586,
Syrian Arab Republic,1993,Not applicable,74.9043193,
Syrian Arab Republic,1992,Not applicable,66.1563696,
Syrian Arab Republic,1991,Not applicable,59.59540733,
Syrian Arab Republic,1990,Not applicable,54.67468562,
Syrian Arab Republic,1989,Damas,48.25262225,
Syrian Arab Republic,1989,Not applicable,49.20721706,
Syrian Arab Republic,1988,Not applicable,42.64625478,
Syrian Arab Republic,1988,Damas,43.30870604,
Syrian Arab Republic,1987,Damas,32.17783182,
Syrian Arab Republic,1987,Not applicable,32.80481137,
Syrian Arab Republic,1986,Damas,20.17117816,
Syrian Arab Republic,1985,Damas,14.83174864,
Syrian Arab Republic,1984,Damas,12.62817456,
Syrian Arab Republic,1983,Damas,11.58288942,
Syrian Arab Republic,1982,Damas,10.90486662,
Syrian Arab Republic,1981,Damas,9.520570082,
Syrian Arab Republic,1980,Damas,8.051520692,
Syrian Arab Republic,1979,Damas,6.751977002,
Syrian Arab Republic,1978,Damas,6.469467504,
Syrian Arab Republic,1977,Damas,6.158707056,
Syrian Arab Republic,1976,Damas,5.50893521,
Syrian Arab Republic,1975,Damas,4.943916215,
Syrian Arab Republic,1974,Damas,4.435399118,4
Syrian Arab Republic,1973,Damas,3.844012569,
Syrian Arab Republic,1972,Damas,3.203343808,
Syrian Arab Republic,1971,Damas,3.178702701,
Syrian Arab Republic,1970,Damas,3.030856064,
Syrian Arab Republic,1969,Damas,2.907650533,
Tajikistan,2000,Not applicable,100,
Tajikistan,1999,Not applicable,80.64516344,
Tajikistan,1998,Not applicable,64.00409817,
Tajikistan,1997,Not applicable,4.475890725,
Tajikistan,1996,Not applicable,2.606809045,
Tajikistan,1995,Not applicable,0.70416191,
Tajikistan,1994,Not applicable,0.129655862,
Tajikistan,1993,Not applicable,0.038190675,
Tajikistan,1992,Not applicable,0.001708083,
Tajikistan,1991,Not applicable,0.00016109,
Tajikistan,1990,Not applicable,8.75E-05,
Tanzania (Tanganyika),2008,Not applicable,161.2425366,
Tanzania (Tanganyika),2007,Not applicable,146.1721557,
Tanzania (Tanganyika),2006,Not applicable,136.5819134,
Tanzania (Tanganyika),2005,Not applicable,127.4132201,
Tanzania (Tanganyika),2004,Not applicable,121.3007579,
Tanzania (Tanganyika),2003,Not applicable,115.8206194,
Tanzania (Tanganyika),2002,Not applicable,109.9189318,4
Tanzania (Tanganyika),2001,Not applicable,105.1025274,
Tanzania (Tanganyika),2000,Not applicable,100,
Tanzania (Tanganyika),1999,Not applicable,94.37291369,
Tanzania (Tanganyika),1998,Not applicable,87.5059609,
Tanzania (Tanganyika),1997,Not applicable,77.53934192,
Tanzania (Tanganyika),1996,Not applicable,66.80972818,
Tanzania (Tanganyika),1995,Not applicable,55.22174535,
Tanzania (Tanganyika),1994,Not applicable,41.7739628,
Tanzania (Tanganyika),1993,Not applicable,32.33190272,
Tanzania (Tanganyika),1992,Not applicable,25.84644731,
Tanzania (Tanganyika),1991,Not applicable,21.17310444,
Tanzania (Tanganyika),1990,Not applicable,16.45207439,
Tanzania (Tanganyika),1989,Not applicable,12.11254173,4
Tanzania (Tanganyika),1988,Not applicable,9.285954096,
Tanzania (Tanganyika),1987,Not applicable,7.078291583,
Tanzania (Tanganyika),1986,Not applicable,5.446785423,
Tanzania (Tanganyika),1985,Not applicable,4.113194255,
Tanzania (Tanganyika),1984,Not applicable,3.085949636,
Tanzania (Tanganyika),1983,Not applicable,2.266683408,
Tanzania (Tanganyika),1982,Not applicable,1.783976805,
Tanzania (Tanganyika),1981,Not applicable,1.383477877,
Tanzania (Tanganyika),1980,Not applicable,1.101020738,
Tanzania (Tanganyika),1979,Not applicable,0.845966157,
Tanzania (Tanganyika),1978,Not applicable,0.749003259,
Tanzania (Tanganyika),1977,Not applicable,0.702629699,
Tanzania (Tanganyika),1976,Not applicable,0.597937874,
Tanzania (Tanganyika),1975,Not applicable,0.55929324,
Tanzania (Tanganyika),1974,Not applicable,0.44406197,
Tanzania (Zanzibar),2005,Not applicable,136.0752386,132
Tanzania (Zanzibar),2004,Not applicable,124.0033689,132
Tanzania (Zanzibar),2003,Not applicable,114.6827625,132
Tanzania (Zanzibar),2002,Not applicable,105.1937114,132
Tanzania (Zanzibar),2001,Not applicable,100,132
Tanzania (Zanzibar),2000,Not applicable,96.18192027,"118,132"
Tanzania (Zanzibar),1999,Not applicable,88.74227962,"132,133"
Tanzania (Zanzibar),1998,Not applicable,91.12857945,132
Tanzania (Zanzibar),1997,Not applicable,90.34250421,132
Tanzania (Zanzibar),1996,Not applicable,80.15160023,132
Tanzania (Zanzibar),1995,Not applicable,67.91128579,132
Tanzania (Zanzibar),1994,Not applicable,52.63896687,132
Tanzania (Zanzibar),1993,Not applicable,42.72880404,132
Tanzania (Zanzibar),1992,Not applicable,34.78382931,"10,132"
Tanzania (Zanzibar),1991,Not applicable,126.3209257,132
Tanzania (Zanzibar),1990,Not applicable,100,132
Tanzania (Zanzibar),1989,Not applicable,74.56433849,132
Tanzania (Zanzibar),1988,Not applicable,52.46758678,132
Tanzania (Zanzibar),1987,Not applicable,35.08992054,132
Tanzania (Zanzibar),1986,Not applicable,27.1992193,132
Tanzania (Zanzibar),1985,Not applicable,20.59110554,132
Tanzania (Zanzibar),1984,Not applicable,17.30098982,132
Tanzania (Zanzibar),1983,Not applicable,12.48431619,132
Tanzania (Zanzibar),1982,Not applicable,10.14219992,132
Tanzania (Zanzibar),1981,Not applicable,7.967377666,"132,134"
"Tanzania, United Republic of",1984,Not applicable,100,96
"Tanzania, United Republic of",1983,Not applicable,73.44843677,96
"Tanzania, United Republic of",1982,Not applicable,57.81614559,96
"Tanzania, United Republic of",1981,Not applicable,44.83434438,96
"Tanzania, United Republic of",1980,Not applicable,35.68828745,96
"Tanzania, United Republic of",1979,Not applicable,27.40083994,96
"Tanzania, United Republic of",1978,Not applicable,24.265049,96
"Tanzania, United Republic of",1977,Not applicable,21.63322445,96
"Tanzania, United Republic of",1976,Not applicable,19.37470835,96
"Tanzania, United Republic of",1975,Not applicable,18.13345777,96
"Tanzania, United Republic of",1974,Not applicable,14.38170789,96
"Tanzania, United Republic of",1973,Not applicable,12.02986468,96
"Tanzania, United Republic of",1972,Not applicable,10.89127392,96
"Tanzania, United Republic of",1971,Not applicable,10.11665889,96
"Tanzania, United Republic of",1970,Not applicable,9.659356043,96
"Tanzania, United Republic of",1969,Not applicable,9.332711153,96
Thailand,2008,Not applicable,126.1443768,
Thailand,2007,Not applicable,119.6408243,
Thailand,2006,Not applicable,116.9821394,
Thailand,2005,Not applicable,111.7670265,
Thailand,2004,Not applicable,106.9609421,4
Thailand,2003,Not applicable,104.1216879,
Thailand,2002,Not applicable,102.2571148,
Thailand,2001,Not applicable,101.5701668,
Thailand,2000,Not applicable,100,4
Thailand,1999,Not applicable,98.46390169,
Thailand,1998,Not applicable,98.15668203,
Thailand,1997,Not applicable,90.78341014,
Thailand,1996,Not applicable,86.02150538,
Thailand,1995,Not applicable,81.25960061,
Thailand,1994,Not applicable,76.80491552,4
Thailand,1993,Not applicable,73.07714556,
Thailand,1992,Not applicable,70.69908541,
Thailand,1991,Not applicable,67.93539389,
Thailand,1990,Bangkok Metropolis,100,"1,4"
Thailand,1990,Not applicable,64.27189583,4
Thailand,1989,Not applicable,60.64713403,
Thailand,1989,Bangkok Metropolis,93.78624689,1
Thailand,1988,Bangkok Metropolis,88.23529412,1
Thailand,1988,Not applicable,57.56338145,
Thailand,1987,Not applicable,55.45344548,
Thailand,1987,Bangkok Metropolis,85.0041425,1
Thailand,1986,Bangkok Metropolis,82.85004143,"1,4"
Thailand,1986,Not applicable,54.10092241,
Thailand,1985,Not applicable,53.12710581,
Thailand,1985,Bangkok Metropolis,81.42650119,1
Thailand,1984,Bangkok Metropolis,78.90480136,1
Thailand,1984,Not applicable,51.8827846,
Thailand,1983,Not applicable,51.39587629,
Thailand,1983,Bangkok Metropolis,78.33538527,1
Thailand,1982,Bangkok Metropolis,75.77301285,1
Thailand,1982,Not applicable,49.55644493,
Thailand,1981,Not applicable,47.12190342,
Thailand,1981,Bangkok Metropolis,71.90911794,1
Thailand,1980,Bangkok Metropolis,63.40854913,1
Thailand,1980,Not applicable,41.7659121,
Thailand,1979,Not applicable,34.89509496,
Thailand,1979,Bangkok Metropolis,52.87435143,1
Thailand,1978,Bangkok Metropolis,47.95296949,1
Thailand,1978,Not applicable,31.75724146,
Thailand,1977,Bangkok Metropolis,44.08907457,1
Thailand,1976,Bangkok Metropolis,40.67257802,"1,4"
Thailand,1975,Bangkok Metropolis,38.74609614,1
Thailand,1974,Bangkok Metropolis,37.23088568,1
Thailand,1973,Bangkok Metropolis,30.19597996,1
Thailand,1972,Bangkok Metropolis,27.03568385,1
Thailand,1971,Bangkok Metropolis,25.99668239,1
Thailand,1970,Bangkok Metropolis,25.47718165,1
Thailand,1969,Bangkok Metropolis,25.28236888,1
Togo,2008,Lomé,127.5161588,
Togo,2007,Lomé,117.3407202,
Togo,2006,Lomé,116.2511542,
Togo,2005,Lomé,113.6934441,
Togo,2004,Lomé,106.4635272,
Togo,2003,Lomé,106.0018467,
Togo,2002,Lomé,107.10988,
Togo,2001,Lomé,103.8781163,
Togo,2000,Lomé,100,
Togo,1999,Lomé,98.15327793,
Togo,1998,Lomé,98.15327793,4
Togo,1997,Lomé,99.89919505,
Togo,1996,Lomé,92.31536757,
